Date;Time;Global_active_power;Global_reactive_power;Voltage;Global_intensity;Sub_metering_1;Sub_metering_2;Sub_metering_3
9/1/2007;06:23:00;0.400;0.280;242.040;2.000;0.000;1.000;0.000
9/1/2007;08:03:00;2.758;0.300;237.210;11.600;1.000;0.000;17.000
9/1/2007;09:43:00;1.314;0.088;238.680;5.400;0.000;0.000;17.000
9/1/2007;11:23:00;1.266;0.000;237.450;5.200;0.000;0.000;17.000
9/1/2007;13:03:00;0.382;0.266;239.610;2.000;0.000;2.000;0.000
9/1/2007;14:43:00;0.236;0.048;243.280;1.000;0.000;0.000;0.000
9/1/2007;16:23:00;1.298;0.000;242.720;5.200;0.000;0.000;18.000
9/1/2007;18:03:00;2.778;0.472;235.950;12.000;0.000;2.000;17.000
9/1/2007;19:43:00;3.070;0.398;234.980;13.200;0.000;38.000;0.000
9/1/2007;21:23:00;4.696;0.114;235.840;20.000;0.000;34.000;17.000
9/1/2007;23:03:00;2.930;0.200;243.380;12.000;0.000;37.000;0.000
10/1/2007;00:43:00;0.332;0.176;244.940;1.600;0.000;1.000;0.000
10/1/2007;02:23:00;0.318;0.170;246.090;1.400;0.000;1.000;0.000
10/1/2007;04:03:00;0.340;0.188;242.560;1.600;0.000;0.000;0.000
10/1/2007;05:43:00;0.232;0.000;241.660;1.000;0.000;0.000;0.000
10/1/2007;07:23:00;1.792;0.090;238.280;7.400;0.000;0.000;17.000
10/1/2007;09:03:00;1.592;0.238;237.480;6.800;0.000;1.000;17.000
10/1/2007;10:43:00;1.382;0.054;239.400;5.800;0.000;0.000;18.000
10/1/2007;12:23:00;1.376;0.094;241.150;5.600;0.000;0.000;18.000
10/1/2007;14:03:00;0.402;0.242;242.320;2.000;0.000;1.000;0.000
10/1/2007;15:43:00;0.646;0.148;243.660;2.600;0.000;0.000;0.000
10/1/2007;17:23:00;1.296;0.174;238.670;5.400;0.000;1.000;0.000
10/1/2007;19:03:00;2.950;0.254;234.760;12.600;0.000;0.000;17.000
10/1/2007;20:43:00;2.518;0.000;236.390;10.600;0.000;0.000;17.000
10/1/2007;22:23:00;1.076;0.124;241.410;4.400;0.000;1.000;0.000
11/1/2007;00:03:00;0.442;0.334;246.300;2.200;0.000;0.000;0.000
11/1/2007;01:43:00;0.214;0.000;243.750;1.000;0.000;0.000;0.000
11/1/2007;03:23:00;1.320;0.000;244.590;5.400;0.000;0.000;18.000
11/1/2007;05:03:00;0.398;0.296;243.600;2.000;0.000;1.000;0.000
11/1/2007;06:43:00;0.216;0.000;243.140;1.000;0.000;0.000;0.000
11/1/2007;08:23:00;1.370;0.104;241.930;5.600;1.000;0.000;18.000
11/1/2007;10:03:00;1.454;0.260;239.870;6.000;0.000;0.000;18.000
11/1/2007;11:43:00;1.362;0.136;241.380;5.600;0.000;0.000;18.000
11/1/2007;13:23:00;0.224;0.000;241.960;1.000;0.000;0.000;0.000
11/1/2007;15:03:00;0.344;0.192;244.230;1.600;0.000;0.000;0.000
11/1/2007;16:43:00;2.832;0.392;238.860;11.800;0.000;1.000;17.000
11/1/2007;18:23:00;4.020;0.374;234.800;17.400;0.000;0.000;17.000
11/1/2007;20:03:00;3.162;0.312;234.470;13.600;0.000;19.000;16.000
11/1/2007;21:43:00;2.816;0.070;237.370;11.800;0.000;3.000;17.000
11/1/2007;23:23:00;1.324;0.164;244.190;5.400;0.000;1.000;0.000
12/1/2007;01:03:00;0.372;0.250;241.360;1.800;0.000;1.000;0.000
12/1/2007;02:43:00;0.338;0.170;243.140;1.600;0.000;0.000;0.000
12/1/2007;04:23:00;0.220;0.000;242.750;1.000;0.000;0.000;0.000
12/1/2007;06:03:00;1.478;0.258;242.770;6.200;0.000;0.000;18.000
12/1/2007;07:43:00;2.818;0.126;240.320;11.600;0.000;1.000;18.000
12/1/2007;09:23:00;1.378;0.146;241.340;5.600;0.000;0.000;18.000
12/1/2007;11:03:00;0.282;0.118;239.830;1.200;0.000;0.000;0.000
12/1/2007;12:43:00;0.308;0.152;241.050;1.400;0.000;0.000;0.000
12/1/2007;14:23:00;0.286;0.154;243.110;1.400;0.000;1.000;0.000
12/1/2007;16:03:00;0.224;0.000;245.700;1.000;0.000;0.000;0.000
12/1/2007;17:43:00;0.494;0.000;239.740;2.000;0.000;0.000;0.000
12/1/2007;19:23:00;2.236;0.086;235.530;9.400;0.000;0.000;16.000
12/1/2007;21:03:00;2.456;0.504;238.760;10.400;0.000;1.000;17.000
12/1/2007;22:43:00;1.984;0.110;242.100;8.200;0.000;0.000;0.000
13/1/2007;00:23:00;1.400;0.146;242.140;5.800;0.000;0.000;18.000
13/1/2007;02:03:00;0.216;0.000;242.840;1.000;0.000;0.000;0.000
13/1/2007;03:43:00;0.216;0.000;244.140;1.000;0.000;0.000;0.000
13/1/2007;05:23:00;0.310;0.160;242.700;1.400;0.000;0.000;0.000
13/1/2007;07:03:00;0.264;0.066;244.210;1.000;0.000;0.000;0.000
13/1/2007;08:43:00;5.656;0.236;235.830;24.200;38.000;13.000;18.000
13/1/2007;10:23:00;4.244;0.404;237.040;17.800;38.000;0.000;0.000
13/1/2007;12:03:00;0.998;0.284;239.460;4.200;0.000;1.000;0.000
13/1/2007;13:43:00;0.620;0.112;240.630;2.600;0.000;1.000;0.000
13/1/2007;15:23:00;1.908;0.116;243.150;7.800;0.000;0.000;18.000
13/1/2007;17:03:00;2.524;0.104;237.740;10.600;0.000;0.000;17.000
13/1/2007;18:43:00;1.604;0.162;239.460;6.600;0.000;0.000;0.000
13/1/2007;20:23:00;5.390;0.172;232.520;23.200;37.000;0.000;17.000
13/1/2007;22:03:00;4.964;0.292;229.630;21.800;0.000;1.000;16.000
13/1/2007;23:43:00;3.210;0.140;239.000;13.400;1.000;0.000;18.000
14/1/2007;01:23:00;1.696;0.000;239.520;7.000;0.000;0.000;0.000
14/1/2007;03:03:00;2.354;0.082;240.440;9.800;0.000;0.000;0.000
14/1/2007;04:43:00;2.360;0.106;239.220;9.800;0.000;0.000;0.000
14/1/2007;06:23:00;1.170;0.110;241.270;4.800;0.000;0.000;0.000
14/1/2007;08:03:00;0.996;0.000;240.600;5.800;0.000;0.000;0.000
14/1/2007;09:43:00;2.366;0.120;238.150;10.600;0.000;0.000;18.000
14/1/2007;11:23:00;0.564;0.170;239.120;2.400;0.000;4.000;0.000
14/1/2007;13:03:00;0.326;0.120;241.270;1.400;0.000;0.000;0.000
14/1/2007;14:43:00;1.550;0.120;242.290;6.400;0.000;0.000;18.000
14/1/2007;16:23:00;3.640;0.106;239.760;15.600;2.000;26.000;18.000
14/1/2007;18:03:00;5.320;0.254;232.650;23.000;0.000;25.000;16.000
14/1/2007;19:43:00;2.888;0.392;234.130;12.400;0.000;0.000;16.000
14/1/2007;21:23:00;2.090;0.188;237.520;8.800;0.000;0.000;17.000
14/1/2007;23:03:00;1.394;0.130;241.830;5.800;0.000;0.000;18.000
15/1/2007;00:43:00;1.316;0.000;241.240;5.400;0.000;0.000;18.000
15/1/2007;02:23:00;0.212;0.000;244.160;0.800;0.000;0.000;0.000
15/1/2007;04:03:00;0.214;0.000;243.960;0.800;0.000;0.000;0.000
15/1/2007;05:43:00;0.212;0.000;243.840;0.800;0.000;0.000;0.000
15/1/2007;07:23:00;1.772;0.000;239.790;7.400;0.000;0.000;17.000
15/1/2007;09:03:00;3.552;0.096;235.730;15.000;37.000;0.000;17.000
15/1/2007;10:43:00;1.358;0.116;239.030;5.600;0.000;0.000;18.000
15/1/2007;12:23:00;1.552;0.076;240.840;6.600;0.000;0.000;18.000
15/1/2007;14:03:00;0.616;0.246;244.940;3.000;0.000;2.000;0.000
15/1/2007;15:43:00;1.676;0.268;243.250;7.000;0.000;1.000;18.000
15/1/2007;17:23:00;2.198;0.492;239.990;9.600;0.000;0.000;17.000
15/1/2007;19:03:00;1.410;0.120;236.810;5.800;0.000;0.000;18.000
15/1/2007;20:43:00;3.384;0.186;237.380;14.200;0.000;0.000;17.000
15/1/2007;22:23:00;1.860;0.088;242.930;7.600;0.000;0.000;0.000
16/1/2007;00:03:00;0.508;0.184;245.800;2.200;0.000;4.000;0.000
16/1/2007;01:43:00;0.214;0.000;242.040;0.800;0.000;0.000;0.000
16/1/2007;03:23:00;0.236;0.000;243.990;1.000;0.000;0.000;0.000
16/1/2007;05:03:00;1.390;0.120;241.780;5.600;0.000;0.000;18.000
16/1/2007;06:43:00;0.232;0.000;243.720;1.000;0.000;0.000;0.000
16/1/2007;08:23:00;2.614;0.106;240.580;10.800;39.000;2.000;0.000
16/1/2007;10:03:00;0.334;0.000;243.060;1.600;0.000;0.000;0.000
16/1/2007;11:43:00;0.880;0.150;241.080;3.800;0.000;0.000;0.000
16/1/2007;13:23:00;0.930;0.276;242.790;4.000;0.000;2.000;0.000
16/1/2007;15:03:00;2.008;0.284;244.500;8.200;0.000;2.000;18.000
16/1/2007;16:43:00;2.030;0.138;242.330;8.400;0.000;0.000;18.000
16/1/2007;18:23:00;3.496;0.166;235.420;15.000;0.000;0.000;17.000
16/1/2007;20:03:00;1.618;0.068;237.450;7.000;0.000;0.000;0.000
16/1/2007;21:43:00;1.378;0.236;241.080;5.800;0.000;0.000;0.000
16/1/2007;23:23:00;0.400;0.050;245.500;1.600;0.000;0.000;0.000
17/1/2007;01:03:00;0.208;0.000;241.470;0.800;0.000;0.000;0.000
17/1/2007;02:43:00;1.472;0.252;242.220;6.000;0.000;1.000;18.000
17/1/2007;04:23:00;0.298;0.134;243.680;1.400;0.000;1.000;0.000
17/1/2007;06:03:00;0.214;0.000;241.520;0.800;0.000;0.000;0.000
17/1/2007;07:43:00;2.042;0.272;237.660;8.600;0.000;0.000;17.000
17/1/2007;09:23:00;4.472;0.332;239.480;18.600;39.000;2.000;18.000
17/1/2007;11:03:00;2.454;0.138;239.230;10.200;1.000;5.000;17.000
17/1/2007;12:43:00;1.710;0.232;243.470;7.000;0.000;0.000;18.000
17/1/2007;14:23:00;1.328;0.000;243.040;5.400;0.000;0.000;18.000
17/1/2007;16:03:00;2.006;0.000;244.830;8.200;0.000;2.000;19.000
17/1/2007;17:43:00;3.568;0.164;239.640;15.000;0.000;27.000;18.000
17/1/2007;19:23:00;2.812;0.000;235.610;12.000;0.000;0.000;0.000
17/1/2007;21:03:00;2.776;0.074;237.820;11.600;0.000;0.000;17.000
17/1/2007;22:43:00;1.592;0.072;243.280;6.400;2.000;0.000;18.000
18/1/2007;00:23:00;1.300;0.000;242.240;5.200;0.000;0.000;18.000
18/1/2007;02:03:00;0.316;0.146;244.310;1.400;0.000;0.000;0.000
18/1/2007;03:43:00;0.216;0.000;243.600;1.000;0.000;0.000;0.000
18/1/2007;05:23:00;0.290;0.108;242.730;1.200;0.000;0.000;0.000
18/1/2007;07:03:00;3.600;0.232;239.780;15.000;0.000;0.000;18.000
18/1/2007;08:43:00;1.268;0.000;238.920;5.200;0.000;0.000;17.000
18/1/2007;10:23:00;1.266;0.000;238.710;5.200;0.000;0.000;18.000
18/1/2007;12:03:00;0.474;0.356;238.190;2.400;0.000;1.000;0.000
18/1/2007;13:43:00;0.426;0.122;239.200;2.000;0.000;0.000;0.000
18/1/2007;15:23:00;0.324;0.144;243.670;1.400;0.000;0.000;0.000
18/1/2007;17:03:00;1.476;0.248;239.610;6.200;0.000;0.000;17.000
18/1/2007;18:43:00;2.680;0.000;236.880;11.200;0.000;0.000;18.000
18/1/2007;20:23:00;5.344;0.210;237.070;22.600;0.000;0.000;17.000
18/1/2007;22:03:00;1.440;0.124;238.890;6.000;0.000;0.000;17.000
18/1/2007;23:43:00;0.242;0.000;244.200;1.000;0.000;0.000;0.000
19/1/2007;01:23:00;0.360;0.170;239.720;1.600;0.000;1.000;0.000
19/1/2007;03:03:00;0.322;0.132;241.310;1.400;0.000;2.000;0.000
19/1/2007;04:43:00;0.330;0.136;239.960;1.400;0.000;0.000;0.000
19/1/2007;06:23:00;0.324;0.126;244.250;1.400;0.000;0.000;0.000
19/1/2007;08:03:00;2.620;0.138;237.720;11.000;1.000;0.000;17.000
19/1/2007;09:43:00;3.464;0.082;232.820;14.800;36.000;0.000;17.000
19/1/2007;11:23:00;0.202;0.000;240.320;0.800;0.000;0.000;0.000
19/1/2007;13:03:00;0.206;0.000;242.460;0.800;0.000;0.000;0.000
19/1/2007;14:43:00;0.374;0.168;244.660;1.600;0.000;0.000;0.000
19/1/2007;16:23:00;0.844;0.132;244.430;3.600;0.000;0.000;0.000
19/1/2007;18:03:00;0.352;0.212;238.930;1.800;0.000;1.000;0.000
19/1/2007;19:43:00;1.266;0.108;235.250;5.400;0.000;2.000;0.000
19/1/2007;21:23:00;4.102;0.412;234.800;17.600;0.000;0.000;17.000
19/1/2007;23:03:00;1.916;0.102;239.960;8.000;1.000;0.000;17.000
20/1/2007;00:43:00;2.738;0.124;239.430;11.400;0.000;0.000;0.000
20/1/2007;02:23:00;0.296;0.132;243.050;1.400;0.000;0.000;0.000
20/1/2007;04:03:00;1.478;0.000;239.170;7.400;0.000;0.000;0.000
20/1/2007;05:43:00;0.316;0.152;240.590;1.400;0.000;0.000;0.000
20/1/2007;07:23:00;3.416;0.114;238.530;14.200;0.000;0.000;17.000
20/1/2007;09:03:00;4.240;0.000;236.980;17.800;0.000;38.000;17.000
20/1/2007;10:43:00;1.578;0.490;234.520;7.000;1.000;1.000;0.000
20/1/2007;12:23:00;1.896;0.448;241.800;8.000;1.000;2.000;18.000
20/1/2007;14:03:00;3.766;0.188;239.800;15.800;0.000;37.000;17.000
20/1/2007;15:43:00;1.480;0.242;239.740;6.200;0.000;1.000;17.000
20/1/2007;17:23:00;2.648;0.092;236.280;11.200;0.000;2.000;17.000
20/1/2007;19:03:00;5.818;0.298;228.750;25.400;0.000;35.000;16.000
20/1/2007;20:43:00;3.660;0.318;236.450;15.400;1.000;2.000;18.000
20/1/2007;22:23:00;1.218;0.242;239.710;5.200;0.000;2.000;0.000
21/1/2007;00:03:00;2.664;0.074;240.310;11.000;0.000;0.000;0.000
21/1/2007;01:43:00;2.516;0.066;239.320;11.200;0.000;0.000;18.000
21/1/2007;03:23:00;1.276;0.114;244.230;6.800;0.000;0.000;0.000
21/1/2007;05:03:00;0.320;0.138;244.320;1.400;0.000;0.000;0.000
21/1/2007;06:43:00;0.214;0.000;243.080;0.800;0.000;0.000;0.000
21/1/2007;08:23:00;0.228;0.000;241.020;1.000;0.000;0.000;0.000
21/1/2007;10:03:00;3.372;0.074;232.750;14.400;0.000;0.000;17.000
21/1/2007;11:43:00;3.940;0.206;234.890;16.800;37.000;0.000;17.000
21/1/2007;13:23:00;1.530;0.160;237.080;6.400;0.000;0.000;17.000
21/1/2007;15:03:00;0.888;0.356;239.630;4.400;0.000;1.000;7.000
21/1/2007;16:43:00;1.312;0.198;240.190;5.400;0.000;2.000;0.000
21/1/2007;18:23:00;2.964;0.336;234.760;12.600;0.000;4.000;16.000
21/1/2007;20:03:00;3.992;0.304;232.580;17.600;0.000;20.000;17.000
21/1/2007;21:43:00;6.930;0.142;235.450;29.400;43.000;1.000;17.000
21/1/2007;23:23:00;0.568;0.278;243.990;2.600;0.000;0.000;0.000
22/1/2007;01:03:00;0.286;0.104;244.160;1.200;0.000;0.000;0.000
22/1/2007;02:43:00;0.400;0.276;246.210;2.000;0.000;1.000;0.000
22/1/2007;04:23:00;0.304;0.126;244.970;1.400;0.000;2.000;0.000
22/1/2007;06:03:00;1.416;0.116;242.310;5.800;0.000;0.000;18.000
22/1/2007;07:43:00;1.566;0.100;244.030;6.400;0.000;0.000;0.000
22/1/2007;09:23:00;3.450;0.150;238.890;15.000;27.000;0.000;17.000
22/1/2007;11:03:00;1.280;0.000;239.490;5.200;0.000;0.000;18.000
22/1/2007;12:43:00;1.308;0.000;241.970;5.400;0.000;0.000;18.000
22/1/2007;14:23:00;1.324;0.000;244.070;5.400;0.000;0.000;19.000
22/1/2007;16:03:00;1.338;0.060;242.750;5.400;0.000;1.000;18.000
22/1/2007;17:43:00;1.498;0.226;234.770;6.400;0.000;2.000;0.000
22/1/2007;19:23:00;3.678;0.202;234.030;15.600;0.000;1.000;17.000
22/1/2007;21:03:00;3.286;0.258;236.900;14.200;0.000;20.000;0.000
22/1/2007;22:43:00;1.584;0.000;246.000;6.400;0.000;0.000;0.000
23/1/2007;00:23:00;3.094;0.202;243.370;13.200;0.000;22.000;18.000
23/1/2007;02:03:00;0.392;0.000;245.760;1.800;0.000;0.000;0.000
23/1/2007;03:43:00;0.492;0.140;246.130;2.200;0.000;0.000;0.000
23/1/2007;05:23:00;0.414;0.000;243.210;2.000;0.000;1.000;0.000
23/1/2007;07:03:00;0.548;0.112;241.260;2.400;0.000;0.000;0.000
23/1/2007;08:43:00;1.532;0.086;243.160;6.200;0.000;0.000;19.000
23/1/2007;10:23:00;0.374;0.222;240.730;1.800;0.000;0.000;0.000
23/1/2007;12:03:00;0.278;0.094;242.130;1.200;0.000;0.000;0.000
23/1/2007;13:43:00;0.458;0.358;242.320;2.400;0.000;1.000;0.000
23/1/2007;15:23:00;0.224;0.000;246.960;1.000;0.000;0.000;0.000
23/1/2007;17:03:00;0.512;0.000;245.480;2.000;0.000;0.000;0.000
23/1/2007;18:43:00;2.382;0.124;242.030;9.800;0.000;0.000;0.000
23/1/2007;20:23:00;1.640;0.000;240.770;6.800;0.000;0.000;0.000
23/1/2007;22:03:00;2.558;0.242;240.300;10.600;0.000;1.000;0.000
23/1/2007;23:43:00;2.374;0.000;243.690;9.600;0.000;0.000;0.000
24/1/2007;01:23:00;2.320;0.106;241.850;9.600;0.000;0.000;0.000
24/1/2007;03:03:00;1.964;0.000;243.170;8.600;0.000;0.000;0.000
24/1/2007;04:43:00;1.982;0.124;243.680;8.800;0.000;0.000;0.000
24/1/2007;06:23:00;2.338;0.000;243.300;9.600;0.000;0.000;0.000
24/1/2007;08:03:00;5.046;0.070;237.210;21.200;0.000;0.000;17.000
24/1/2007;09:43:00;3.496;0.000;237.590;14.600;1.000;37.000;18.000
24/1/2007;11:23:00;1.628;0.302;239.590;6.800;0.000;1.000;17.000
24/1/2007;13:03:00;1.462;0.132;242.630;6.000;1.000;0.000;18.000
24/1/2007;14:43:00;1.532;0.168;245.110;6.200;1.000;0.000;18.000
24/1/2007;16:23:00;2.758;0.186;245.300;11.200;0.000;2.000;19.000
24/1/2007;18:03:00;2.240;0.216;238.560;9.400;0.000;0.000;0.000
24/1/2007;19:43:00;1.800;0.256;237.910;7.600;0.000;0.000;0.000
24/1/2007;21:23:00;1.728;0.214;239.620;7.200;0.000;0.000;0.000
24/1/2007;23:03:00;0.814;0.100;245.910;3.400;0.000;0.000;0.000
25/1/2007;00:43:00;0.326;0.166;247.820;1.400;0.000;0.000;0.000
25/1/2007;02:23:00;0.304;0.140;245.610;1.400;0.000;2.000;0.000
25/1/2007;04:03:00;0.224;0.000;247.670;1.000;0.000;0.000;0.000
25/1/2007;05:43:00;0.218;0.000;245.780;1.000;0.000;0.000;0.000
25/1/2007;07:23:00;2.488;0.000;238.850;10.400;0.000;0.000;17.000
25/1/2007;09:03:00;1.474;0.250;242.920;6.000;0.000;1.000;18.000
25/1/2007;10:43:00;0.214;0.000;242.600;0.800;0.000;0.000;0.000
25/1/2007;12:23:00;0.330;0.156;242.250;1.400;0.000;0.000;0.000
25/1/2007;14:03:00;1.592;0.072;243.640;6.600;0.000;0.000;19.000
25/1/2007;15:43:00;1.896;0.374;242.650;7.800;0.000;2.000;18.000
25/1/2007;17:23:00;1.622;0.000;243.580;6.600;0.000;0.000;18.000
25/1/2007;19:03:00;2.188;0.176;237.520;9.200;1.000;0.000;17.000
25/1/2007;20:43:00;1.934;0.082;239.640;8.200;0.000;0.000;18.000
25/1/2007;22:23:00;1.470;0.272;242.490;6.000;0.000;2.000;0.000
26/1/2007;00:03:00;0.298;0.124;246.370;1.400;0.000;0.000;0.000
26/1/2007;01:43:00;0.216;0.000;243.250;1.000;0.000;0.000;0.000
26/1/2007;03:23:00;0.226;0.000;245.400;1.000;0.000;0.000;0.000
26/1/2007;05:03:00;0.288;0.114;244.160;1.200;0.000;0.000;0.000
26/1/2007;06:43:00;1.716;0.256;241.690;7.200;0.000;0.000;17.000
26/1/2007;08:23:00;0.286;0.102;242.470;1.200;0.000;0.000;0.000
26/1/2007;10:03:00;0.874;0.206;239.250;3.800;0.000;2.000;0.000
26/1/2007;11:43:00;2.938;0.218;239.400;12.200;0.000;0.000;18.000
26/1/2007;13:23:00;1.532;0.000;242.490;6.400;0.000;0.000;18.000
26/1/2007;15:03:00;1.350;0.000;247.080;5.400;0.000;0.000;19.000
26/1/2007;16:43:00;0.318;0.166;248.510;1.400;0.000;0.000;0.000
26/1/2007;18:23:00;0.376;0.000;240.680;1.600;0.000;0.000;0.000
26/1/2007;20:03:00;1.398;0.120;238.850;5.800;0.000;0.000;0.000
26/1/2007;21:43:00;2.320;0.000;239.540;9.600;0.000;0.000;18.000
26/1/2007;23:23:00;1.840;0.104;246.520;7.400;1.000;0.000;19.000
27/1/2007;01:03:00;0.316;0.138;243.450;1.400;0.000;0.000;0.000
27/1/2007;02:43:00;0.230;0.000;243.680;1.000;0.000;0.000;0.000
27/1/2007;04:23:00;0.230;0.000;245.900;1.000;0.000;0.000;0.000
27/1/2007;06:03:00;0.248;0.000;245.270;1.000;0.000;0.000;0.000
27/1/2007;07:43:00;5.688;0.000;235.630;24.000;0.000;0.000;0.000
27/1/2007;09:23:00;1.378;0.000;236.730;5.800;0.000;1.000;17.000
27/1/2007;11:03:00;1.970;0.102;239.780;8.200;0.000;0.000;18.000
27/1/2007;12:43:00;1.530;0.192;239.270;6.400;0.000;0.000;17.000
27/1/2007;14:23:00;2.146;0.106;242.120;8.800;1.000;0.000;18.000
27/1/2007;16:03:00;3.812;0.100;241.700;15.600;39.000;0.000;18.000
27/1/2007;17:43:00;1.260;0.000;237.570;5.200;0.000;0.000;18.000
27/1/2007;19:23:00;1.942;0.306;237.960;8.200;0.000;1.000;0.000
27/1/2007;21:03:00;2.414;0.120;238.990;10.000;0.000;4.000;18.000
27/1/2007;22:43:00;0.592;0.158;244.260;2.600;0.000;1.000;0.000
28/1/2007;00:23:00;5.828;0.260;240.920;24.200;0.000;38.000;17.000
28/1/2007;02:03:00;0.316;0.114;244.510;1.400;0.000;2.000;0.000
28/1/2007;03:43:00;2.446;0.072;243.510;10.000;0.000;1.000;0.000
28/1/2007;05:23:00;2.456;0.102;243.140;10.000;0.000;1.000;0.000
28/1/2007;07:03:00;2.168;0.000;242.230;9.200;0.000;0.000;0.000
28/1/2007;08:43:00;1.848;0.102;242.530;8.400;0.000;0.000;18.000
28/1/2007;10:23:00;2.706;0.056;238.640;11.200;0.000;0.000;0.000
28/1/2007;12:03:00;6.462;0.410;233.410;27.600;37.000;38.000;17.000
28/1/2007;13:43:00;1.818;0.372;239.560;7.600;2.000;4.000;17.000
28/1/2007;15:23:00;3.224;0.316;242.590;13.200;39.000;2.000;0.000
28/1/2007;17:03:00;2.098;0.060;236.580;8.800;0.000;0.000;17.000
28/1/2007;18:43:00;3.228;0.000;235.140;13.600;0.000;0.000;17.000
28/1/2007;20:23:00;4.968;0.130;231.980;21.400;36.000;0.000;16.000
28/1/2007;22:03:00;1.374;0.136;237.740;5.800;0.000;0.000;0.000
28/1/2007;23:43:00;0.322;0.100;245.430;1.400;0.000;0.000;0.000
29/1/2007;01:23:00;0.330;0.132;242.390;1.600;0.000;1.000;0.000
29/1/2007;03:03:00;0.236;0.000;248.060;1.000;0.000;0.000;0.000
29/1/2007;04:43:00;0.312;0.120;244.660;1.400;0.000;0.000;0.000
29/1/2007;06:23:00;0.242;0.000;249.140;1.000;0.000;0.000;0.000
29/1/2007;08:03:00;1.950;0.154;235.250;8.200;0.000;0.000;17.000
29/1/2007;09:43:00;1.852;0.082;237.090;7.800;0.000;0.000;18.000
29/1/2007;11:23:00;1.570;0.240;238.720;6.600;0.000;2.000;17.000
29/1/2007;13:03:00;1.266;0.000;236.730;5.200;0.000;0.000;17.000
29/1/2007;14:43:00;1.428;0.144;240.690;5.800;0.000;0.000;18.000
29/1/2007;16:23:00;1.666;0.148;243.800;7.200;0.000;0.000;18.000
29/1/2007;18:03:00;2.018;0.168;232.580;8.600;0.000;0.000;17.000
29/1/2007;19:43:00;2.030;0.338;233.820;8.800;0.000;1.000;17.000
29/1/2007;21:23:00;1.118;0.110;237.210;4.800;2.000;0.000;0.000
29/1/2007;23:03:00;0.920;0.236;242.920;4.000;0.000;0.000;0.000
30/1/2007;00:43:00;0.240;0.000;243.490;1.000;0.000;0.000;0.000
30/1/2007;02:23:00;0.344;0.166;245.600;1.600;0.000;0.000;0.000
30/1/2007;04:03:00;0.244;0.000;244.980;1.000;0.000;0.000;0.000
30/1/2007;05:43:00;0.428;0.284;243.820;2.000;0.000;1.000;0.000
30/1/2007;07:23:00;2.090;0.126;237.240;8.800;0.000;0.000;17.000
30/1/2007;09:03:00;1.272;0.000;238.120;5.200;0.000;0.000;18.000
30/1/2007;10:43:00;0.238;0.000;239.920;1.000;0.000;0.000;0.000
30/1/2007;12:23:00;0.574;0.000;244.090;2.400;0.000;0.000;0.000
30/1/2007;14:03:00;0.920;0.270;241.510;4.000;0.000;1.000;0.000
30/1/2007;15:43:00;1.362;0.000;246.270;5.400;0.000;0.000;19.000
30/1/2007;17:23:00;2.814;0.646;239.810;12.000;0.000;0.000;18.000
30/1/2007;19:03:00;5.336;0.112;234.620;22.600;0.000;38.000;17.000
30/1/2007;20:43:00;3.518;0.122;236.460;14.800;1.000;0.000;17.000
30/1/2007;22:23:00;3.054;0.000;238.220;12.800;37.000;0.000;0.000
31/1/2007;00:03:00;0.650;0.188;241.890;2.800;0.000;1.000;0.000
31/1/2007;01:43:00;0.240;0.000;241.810;1.000;0.000;0.000;0.000
31/1/2007;03:23:00;0.338;0.126;245.550;1.600;0.000;0.000;0.000
31/1/2007;05:03:00;0.406;0.248;241.890;2.000;0.000;0.000;0.000
31/1/2007;06:43:00;0.246;0.000;242.880;1.000;0.000;0.000;0.000
31/1/2007;08:23:00;2.490;0.098;235.340;10.600;0.000;0.000;16.000
31/1/2007;10:03:00;1.262;0.000;235.560;5.200;0.000;0.000;17.000
31/1/2007;11:43:00;4.666;0.482;235.090;20.000;0.000;34.000;17.000
31/1/2007;13:23:00;1.660;0.092;238.350;7.000;0.000;0.000;17.000
31/1/2007;15:03:00;4.028;0.222;239.520;17.000;0.000;34.000;18.000
31/1/2007;16:43:00;1.348;0.000;243.030;5.400;0.000;0.000;18.000
31/1/2007;18:23:00;3.088;0.276;236.100;13.000;0.000;1.000;17.000
31/1/2007;20:03:00;1.468;0.108;236.770;6.200;0.000;0.000;17.000
31/1/2007;21:43:00;2.708;0.000;234.770;11.400;0.000;0.000;17.000
31/1/2007;23:23:00;0.354;0.140;244.310;1.600;0.000;0.000;0.000
1/2/2007;01:03:00;0.298;0.088;240.720;1.200;0.000;0.000;0.000
1/2/2007;02:43:00;0.426;0.272;244.040;2.000;0.000;0.000;0.000
1/2/2007;04:23:00;0.230;0.000;244.260;1.000;0.000;0.000;0.000
1/2/2007;06:03:00;1.404;0.104;240.290;5.800;0.000;0.000;18.000
1/2/2007;07:43:00;4.764;0.000;236.330;20.000;0.000;0.000;17.000
1/2/2007;09:23:00;1.766;0.116;237.300;7.400;1.000;0.000;17.000
1/2/2007;11:03:00;1.278;0.000;238.520;5.200;0.000;0.000;18.000
1/2/2007;12:43:00;0.312;0.114;242.600;1.400;0.000;0.000;0.000
1/2/2007;14:23:00;0.402;0.242;240.750;2.000;0.000;0.000;0.000
1/2/2007;16:03:00;0.236;0.000;242.950;1.000;0.000;0.000;0.000
1/2/2007;17:43:00;1.010;0.224;239.490;4.200;0.000;0.000;0.000
